Orders,Activity,Timestamp,Items,Customers,Packages,amount_of_items
991957,1,2020-05-13 15:15:58,"['887994', '887905', '887995', '887997', '887996', '888026', '887915', '887909', '887926', '887800']",5,661283,10
991965,1,2020-05-13 15:15:58,"['887994', '887905', '887995', '887997', '887996', '888026', '887915', '887909', '887926', '887800']",5,661283,10
991937,1,2020-05-13 15:15:58,"['887994', '887905', '887995', '887997', '887996', '888026', '887915', '887909', '887926', '887800']",5,661283,10
991934,1,2020-05-13 15:15:58,"['887994', '887905', '887995', '887997', '887996', '888026', '887915', '887909', '887926', '887800']",5,661283,10
991911,1,2020-05-13 15:15:58,"['887994', '887905', '887995', '887997', '887996', '888026', '887915', '887909', '887926', '887800']",5,661283,10
991957,10,2020-05-13 15:19:26,"['887994', '887905', '887995', '887997', '887996', '888026', '887915', '887909', '887926', '887800']",5,661283,10
991965,10,2020-05-13 15:19:26,"['887994', '887905', '887995', '887997', '887996', '888026', '887915', '887909', '887926', '887800']",5,661283,10
991937,10,2020-05-13 15:19:26,"['887994', '887905', '887995', '887997', '887996', '888026', '887915', '887909', '887926', '887800']",5,661283,10
991934,10,2020-05-13 15:19:26,"['887994', '887905', '887995', '887997', '887996', '888026', '887915', '887909', '887926', '887800']",5,661283,10
991911,10,2020-05-13 15:19:26,"['887994', '887905', '887995', '887997', '887996', '888026', '887915', '887909', '887926', '887800']",5,661283,10
991895,7,2020-05-13 15:20:36,['887744'],3,,1
991971,0,2020-05-13 15:29:25,"['888049', '888052', '888056', '888053', '888054', '888051', '888050', '888055']",3,,8
991906,7,2020-05-13 15:38:41,['887782'],3,,1
991887,6,2020-05-13 15:43:41,"['887698', '887700', '887699', '887697']",16,,4
991976,8,2020-05-13 16:10:31,"['888072', '888071', '888073']",11,,3
991973,7,2020-05-13 16:12:11,['888064'],4,,1
991893,10,2020-05-13 16:16:20,"['887971', '887898', '887970', '888058', '887730', '887733']",9,661281,6
991932,10,2020-05-13 16:16:20,"['887971', '887898', '887970', '888058', '887730', '887733']",9,661281,6
991951,10,2020-05-13 16:16:20,"['887971', '887898', '887970', '888058', '887730', '887733']",9,661281,6
991972,10,2020-05-13 16:16:20,"['887971', '887898', '887970', '888058', '887730', '887733']",9,661281,6
991937,4,2020-05-13 16:19:03,"['887907', '887913', '887912', '887908', '887927', '887802', '887960', '887805', '887799', '887910', '887911', '887959', '887925', '887917', '887961']",5,661268,15
991934,4,2020-05-13 16:19:03,"['887907', '887913', '887912', '887908', '887927', '887802', '887960', '887805', '887799', '887910', '887911', '887959', '887925', '887917', '887961']",5,661268,15
991911,4,2020-05-13 16:19:03,"['887907', '887913', '887912', '887908', '887927', '887802', '887960', '887805', '887799', '887910', '887911', '887959', '887925', '887917', '887961']",5,661268,15
991947,4,2020-05-13 16:19:03,"['887907', '887913', '887912', '887908', '887927', '887802', '887960', '887805', '887799', '887910', '887911', '887959', '887925', '887917', '887961']",5,661268,15
991957,4,2020-05-13 16:20:21,"['887994', '887905', '887995', '887997', '887996', '888026', '887915', '887909', '887926', '887800']",5,661283,10
991965,4,2020-05-13 16:20:21,"['887994', '887905', '887995', '887997', '887996', '888026', '887915', '887909', '887926', '887800']",5,661283,10
991937,4,2020-05-13 16:20:21,"['887994', '887905', '887995', '887997', '887996', '888026', '887915', '887909', '887926', '887800']",5,661283,10
991934,4,2020-05-13 16:20:21,"['887994', '887905', '887995', '887997', '887996', '888026', '887915', '887909', '887926', '887800']",5,661283,10
991911,4,2020-05-13 16:20:21,"['887994', '887905', '887995', '887997', '887996', '888026', '887915', '887909', '887926', '887800']",5,661283,10
991976,0,2020-05-13 16:25:57,"['888072', '888071', '888073']",11,,3
991968,7,2020-05-13 16:28:21,['888039'],4,,1
991935,9,2020-05-13 16:52:40,['887920'],12,,1
991934,7,2020-05-13 16:55:39,['887914'],5,,1
991953,7,2020-05-13 16:56:50,['887974'],12,,1
991967,7,2020-05-13 17:02:14,['888033'],13,,1
991889,6,2020-05-13 17:03:46,"['887708', '887707', '887706', '887705']",16,,4
991940,4,2020-05-13 17:06:01,"['887969', '887846', '887938', '887955']",6,661279,4
991922,4,2020-05-13 17:06:01,"['887969', '887846', '887938', '887955']",6,661279,4
991950,4,2020-05-13 17:06:01,"['887969', '887846', '887938', '887955']",6,661279,4
991945,4,2020-05-13 17:06:01,"['887969', '887846', '887938', '887955']",6,661279,4
991938,4,2020-05-13 17:07:08,['887928'],11,661276,1
991973,0,2020-05-13 17:10:33,"['888064', '888059', '888060', '888063', '888061', '888062']",4,,6
991944,7,2020-05-13 17:11:35,['887953'],7,,1
991907,4,2020-05-13 17:14:48,['887786'],14,661277,1
991953,4,2020-05-13 17:15:50,"['887978', '887977', '887883', '887919', '887882', '887881']",12,661278,6
991928,4,2020-05-13 17:15:50,"['887978', '887977', '887883', '887919', '887882', '887881']",12,661278,6
991935,4,2020-05-13 17:15:50,"['887978', '887977', '887883', '887919', '887882', '887881']",12,661278,6
991973,9,2020-05-13 17:27:15,['888062'],4,,1
991974,7,2020-05-13 17:33:36,['888066'],13,,1
991977,8,2020-05-13 17:40:49,"['888074', '888076', '888075']",9,,3
991971,7,2020-05-13 17:46:10,['888051'],3,,1
991915,1,2020-05-13 17:46:10,"['888012', '888013', '887763', '887822', '887821']",2,661284,5
991901,1,2020-05-13 17:46:10,"['888012', '888013', '887763', '887822', '887821']",2,661284,5
991961,1,2020-05-13 17:46:10,"['888012', '888013', '887763', '887822', '887821']",2,661284,5
991934,9,2020-05-13 17:48:39,['887906'],5,,1
991968,3,2020-05-13 18:07:44,['888036'],4,,1
991974,0,2020-05-13 18:08:06,"['888066', '888065']",13,,2
991945,7,2020-05-13 18:36:42,['887954'],6,,1
991978,8,2020-05-13 19:42:02,"['888079', '888078', '888077']",12,,3
991978,0,2020-05-13 20:46:43,"['888079', '888078', '888077']",12,,3
991979,8,2020-05-13 23:03:39,"['888080', '888081']",9,,2
991970,1,2020-05-14 01:00:00,"['887979', '887980', '888047']",8,661285,3
991954,1,2020-05-14 01:00:00,"['887979', '887980', '888047']",8,661285,3
991976,3,2020-05-14 08:12:38,['888072'],11,,1
991976,7,2020-05-14 08:26:40,['888073'],11,,1
991970,10,2020-05-14 08:29:16,"['887979', '887980', '888047']",8,661285,3
991954,10,2020-05-14 08:29:16,"['887979', '887980', '888047']",8,661285,3
991971,3,2020-05-14 08:38:38,['888050'],3,,1
991970,7,2020-05-14 08:52:31,['888046'],8,,1
991980,8,2020-05-14 08:55:58,['888082'],9,,1
991941,4,2020-05-14 08:56:32,"['887944', '887946', '887945', '887948', '887941', '887754']",10,661272,6
991942,4,2020-05-14 08:56:32,"['887944', '887946', '887945', '887948', '887941', '887754']",10,661272,6
991898,4,2020-05-14 08:56:32,"['887944', '887946', '887945', '887948', '887941', '887754']",10,661272,6
991975,7,2020-05-14 08:57:34,['888070'],8,,1
991912,4,2020-05-14 09:10:58,"['887811', '887836', '888009', '888011', '888008', '888025', '888007', '887973']",4,661274,8
991964,4,2020-05-14 09:10:58,"['887811', '887836', '888009', '888011', '888008', '888025', '888007', '887973']",4,661274,8
991960,4,2020-05-14 09:10:58,"['887811', '887836', '888009', '888011', '888008', '888025', '888007', '887973']",4,661274,8
991952,4,2020-05-14 09:10:58,"['887811', '887836', '888009', '888011', '888008', '888025', '888007', '887973']",4,661274,8
991919,4,2020-05-14 09:10:58,"['887811', '887836', '888009', '888011', '888008', '888025', '888007', '887973']",4,661274,8
991934,7,2020-05-14 09:24:29,['887906'],5,,1
991923,7,2020-05-14 09:34:28,['887855'],11,,1
991960,9,2020-05-14 09:35:58,['888006'],4,,1
991904,7,2020-05-14 09:39:38,['887770'],4,,1
991960,5,2020-05-14 09:45:37,"['888006', '888009', '888007', '888011', '888010', '888008']",4,,6
991955,9,2020-05-14 09:45:47,['887983'],15,,1
991915,10,2020-05-14 10:01:47,"['888012', '888013', '887763', '887822', '887821']",2,661284,5
991901,10,2020-05-14 10:01:47,"['888012', '888013', '887763', '887822', '887821']",2,661284,5
991961,10,2020-05-14 10:01:47,"['888012', '888013', '887763', '887822', '887821']",2,661284,5
991978,7,2020-05-14 10:02:09,['888079'],12,,1
991973,1,2020-05-14 10:02:09,"['888037', '888061', '888035', '888038', '888064', '887809', '888022', '888063', '888059', '888024', '887770', '887834', '888010', '888039']",4,661286,14
991912,1,2020-05-14 10:02:09,"['888037', '888061', '888035', '888038', '888064', '887809', '888022', '888063', '888059', '888024', '887770', '887834', '888010', '888039']",4,661286,14
991968,1,2020-05-14 10:02:09,"['888037', '888061', '888035', '888038', '888064', '887809', '888022', '888063', '888059', '888024', '887770', '887834', '888010', '888039']",4,661286,14
991964,1,2020-05-14 10:02:09,"['888037', '888061', '888035', '888038', '888064', '887809', '888022', '888063', '888059', '888024', '887770', '887834', '888010', '888039']",4,661286,14
991960,1,2020-05-14 10:02:09,"['888037', '888061', '888035', '888038', '888064', '887809', '888022', '888063', '888059', '888024', '887770', '887834', '888010', '888039']",4,661286,14
991904,1,2020-05-14 10:02:09,"['888037', '888061', '888035', '888038', '888064', '887809', '888022', '888063', '888059', '888024', '887770', '887834', '888010', '888039']",4,661286,14
991919,1,2020-05-14 10:02:09,"['888037', '888061', '888035', '888038', '888064', '887809', '888022', '888063', '888059', '888024', '887770', '887834', '888010', '888039']",4,661286,14
991970,4,2020-05-14 10:06:34,"['887979', '887980', '888047']",8,661285,3
991954,4,2020-05-14 10:06:34,"['887979', '887980', '888047']",8,661285,3
991972,7,2020-05-14 10:22:22,['888057'],9,,1
991977,7,2020-05-14 10:33:28,['888075'],9,,1
991956,7,2020-05-14 10:39:34,['887991'],16,,1
991980,7,2020-05-14 10:54:14,['888082'],9,,1
991981,8,2020-05-14 11:13:44,"['888083', '888084', '888085']",2,,3
991952,7,2020-05-14 11:16:30,['887972'],4,,1
991926,5,2020-05-14 11:21:55,"['887870', '887871', '887873', '887872']",0,,4
991975,7,2020-05-14 11:27:00,['888067'],8,,1
991887,5,2020-05-14 11:27:37,"['887698', '887700', '887699', '887697']",16,,4
991970,7,2020-05-14 11:28:41,['888048'],8,,1
991964,7,2020-05-14 11:39:13,['888023'],4,,1
991906,4,2020-05-14 11:43:53,"['888005', '888004', '887998', '887783', '888002', '887929', '887932', '887931', '888000', '887963', '887962', '887964']",3,661280,12
991958,4,2020-05-14 11:43:53,"['888005', '888004', '887998', '887783', '888002', '887929', '887932', '887931', '888000', '887963', '887962', '887964']",3,661280,12
991948,4,2020-05-14 11:43:53,"['888005', '888004', '887998', '887783', '888002', '887929', '887932', '887931', '888000', '887963', '887962', '887964']",3,661280,12
991959,4,2020-05-14 11:43:53,"['888005', '888004', '887998', '887783', '888002', '887929', '887932', '887931', '888000', '887963', '887962', '887964']",3,661280,12
991939,4,2020-05-14 11:43:53,"['888005', '888004', '887998', '887783', '888002', '887929', '887932', '887931', '888000', '887963', '887962', '887964']",3,661280,12
991962,7,2020-05-14 11:49:09,['888016'],7,,1
991974,7,2020-05-14 12:03:04,['888065'],13,,1
991963,7,2020-05-14 12:07:05,['888021'],14,,1
991973,10,2020-05-14 12:21:20,"['888037', '888061', '888035', '888038', '888064', '887809', '888022', '888063', '888059', '888024', '887770', '887834', '888010', '888039']",4,661286,14
991912,10,2020-05-14 12:21:20,"['888037', '888061', '888035', '888038', '888064', '887809', '888022', '888063', '888059', '888024', '887770', '887834', '888010', '888039']",4,661286,14
991968,10,2020-05-14 12:21:20,"['888037', '888061', '888035', '888038', '888064', '887809', '888022', '888063', '888059', '888024', '887770', '887834', '888010', '888039']",4,661286,14
991964,10,2020-05-14 12:21:20,"['888037', '888061', '888035', '888038', '888064', '887809', '888022', '888063', '888059', '888024', '887770', '887834', '888010', '888039']",4,661286,14
991960,10,2020-05-14 12:21:20,"['888037', '888061', '888035', '888038', '888064', '887809', '888022', '888063', '888059', '888024', '887770', '887834', '888010', '888039']",4,661286,14
991904,10,2020-05-14 12:21:20,"['888037', '888061', '888035', '888038', '888064', '887809', '888022', '888063', '888059', '888024', '887770', '887834', '888010', '888039']",4,661286,14
991919,10,2020-05-14 12:21:20,"['888037', '888061', '888035', '888038', '888064', '887809', '888022', '888063', '888059', '888024', '887770', '887834', '888010', '888039']",4,661286,14
991969,0,2020-05-14 12:27:28,"['888044', '888043', '888045', '888041', '888040', '888042']",9,,6
991980,0,2020-05-14 12:31:21,['888082'],9,,1
991971,7,2020-05-14 12:32:13,['888056'],3,,1
991931,5,2020-05-14 12:34:00,['887895'],13,,1
991982,8,2020-05-14 12:47:15,"['888086', '888088', '888087']",2,,3
991981,7,2020-05-14 12:52:37,['888084'],2,,1
991971,9,2020-05-14 13:11:09,['888050'],3,,1
991955,10,2020-05-14 13:17:31,"['887984', '887986', '887958', '887887', '887985', '887982', '887886']",15,661282,7
991946,10,2020-05-14 13:17:31,"['887984', '887986', '887958', '887887', '887985', '887982', '887886']",15,661282,7
991929,10,2020-05-14 13:17:31,"['887984', '887986', '887958', '887887', '887985', '887982', '887886']",15,661282,7
991955,4,2020-05-14 13:18:32,"['887984', '887986', '887958', '887887', '887985', '887982', '887886']",15,661282,7
991946,4,2020-05-14 13:18:32,"['887984', '887986', '887958', '887887', '887985', '887982', '887886']",15,661282,7
991929,4,2020-05-14 13:18:32,"['887984', '887986', '887958', '887887', '887985', '887982', '887886']",15,661282,7
991941,7,2020-05-14 13:20:57,['887939'],10,,1
991956,1,2020-05-14 13:20:57,"['887990', '887988', '887992', '887991']",16,661287,4
991916,7,2020-05-14 13:49:30,['887823'],0,,1
991982,7,2020-05-14 13:54:01,['888087'],2,,1
991981,7,2020-05-14 14:17:02,['888083'],2,,1
991967,7,2020-05-14 14:22:43,['888030'],13,,1
991962,1,2020-05-14 14:22:43,"['888017', '887953', '888016', '888015']",7,661288,4
991944,1,2020-05-14 14:22:43,"['888017', '887953', '888016', '888015']",7,661288,4
991976,9,2020-05-14 14:40:02,['888072'],11,,1
991893,4,2020-05-14 14:45:27,"['887971', '887898', '887970', '888058', '887730', '887733']",9,661281,6
991932,4,2020-05-14 14:45:27,"['887971', '887898', '887970', '888058', '887730', '887733']",9,661281,6
991951,4,2020-05-14 14:45:27,"['887971', '887898', '887970', '888058', '887730', '887733']",9,661281,6
991972,4,2020-05-14 14:45:27,"['887971', '887898', '887970', '888058', '887730', '887733']",9,661281,6
991983,8,2020-05-14 14:54:18,"['888093', '888090', '888095', '888089', '888094', '888091', '888092']",13,,7
991958,7,2020-05-14 15:13:40,['887999'],3,,1
991958,5,2020-05-14 15:23:33,"['888000', '888001', '888002', '887998', '887999']",3,,5
991979,0,2020-05-14 15:30:02,"['888080', '888081']",9,,2
991982,0,2020-05-14 15:33:56,"['888086', '888088', '888087']",2,,3
991962,7,2020-05-14 16:09:37,['888014'],7,,1
991978,5,2020-05-14 16:13:37,"['888079', '888078', '888077']",12,,3
991968,5,2020-05-14 16:25:03,"['888037', '888036', '888035', '888038', '888039']",4,,5
991982,7,2020-05-14 16:27:23,['888086'],2,,1
991973,7,2020-05-14 16:34:02,['888060'],4,,1
991941,1,2020-05-14 16:34:02,"['887939', '887942', '887940']",10,661289,3
991942,1,2020-05-14 16:34:02,"['887939', '887942', '887940']",10,661289,3
991967,7,2020-05-14 16:49:52,['888031'],13,,1
991978,7,2020-05-14 17:05:05,['888078'],12,,1
991984,8,2020-05-14 17:08:23,"['888097', '888096', '888098', '888099', '888100']",2,,5
991976,5,2020-05-14 17:12:22,"['888072', '888071', '888073']",11,,3
991956,10,2020-05-14 17:32:55,"['887990', '887988', '887992', '887991']",16,661287,4
991897,5,2020-05-14 18:02:08,"['887752', '887750', '887753', '887751']",2,,4
991927,7,2020-05-14 18:11:48,['887879'],16,,1
991923,1,2020-05-14 18:11:48,"['888027', '887855', '888028', '888073']",11,661290,4
991976,1,2020-05-14 18:11:48,"['888027', '887855', '888028', '888073']",11,661290,4
991966,1,2020-05-14 18:11:48,"['888027', '887855', '888028', '888073']",11,661290,4
991984,7,2020-05-14 18:16:25,['888098'],2,,1
991985,8,2020-05-14 18:36:34,"['888102', '888101']",15,,2
991967,7,2020-05-14 18:38:27,['888032'],13,,1
991936,7,2020-05-14 19:01:42,['887922'],14,,1
991986,8,2020-05-14 21:29:16,"['888105', '888104', '888103']",8,,3
991987,8,2020-05-15 05:13:30,"['888106', '888109', '888107', '888110', '888111', '888108']",6,,6
991987,3,2020-05-15 08:22:01,['888109'],6,,1
991975,0,2020-05-15 08:30:50,"['888068', '888067', '888069', '888070']",8,,4
991986,7,2020-05-15 09:00:33,['888104'],8,,1
991963,1,2020-05-15 09:00:33,"['888021', '888020', '887922', '888019']",14,661291,4
991936,1,2020-05-15 09:00:33,"['888021', '888020', '887922', '888019']",14,661291,4
991983,7,2020-05-15 09:02:47,['888094'],13,,1
991932,9,2020-05-15 09:43:34,['887896'],9,,1
991969,7,2020-05-15 09:44:17,['888040'],9,,1
991988,8,2020-05-15 09:46:39,"['888117', '888112', '888113', '888115', '888116', '888114']",9,,6
991987,7,2020-05-15 09:49:00,['888111'],6,,1
991986,7,2020-05-15 09:58:05,['888105'],8,,1
991906,1,2020-05-15 09:58:05,"['887782', '888051', '887744', '888049', '888053', '888052', '888056', '887934', '887999', '888055']",3,661292,10
991958,1,2020-05-15 09:58:05,"['887782', '888051', '887744', '888049', '888053', '888052', '888056', '887934', '887999', '888055']",3,661292,10
991895,1,2020-05-15 09:58:05,"['887782', '888051', '887744', '888049', '888053', '888052', '888056', '887934', '887999', '888055']",3,661292,10
991939,1,2020-05-15 09:58:05,"['887782', '888051', '887744', '888049', '888053', '888052', '888056', '887934', '887999', '888055']",3,661292,10
991971,1,2020-05-15 09:58:05,"['887782', '888051', '887744', '888049', '888053', '888052', '888056', '887934', '887999', '888055']",3,661292,10
991983,0,2020-05-15 10:12:56,"['888093', '888090', '888095', '888089', '888094', '888091', '888092']",13,,7
991977,3,2020-05-15 10:14:06,['888076'],9,,1
991971,7,2020-05-15 10:14:44,['888054'],3,,1
991958,7,2020-05-15 10:16:43,['888001'],3,,1
991977,0,2020-05-15 10:21:48,"['888074', '888076', '888075']",9,,3
991959,9,2020-05-15 10:34:23,['888003'],3,,1
991978,7,2020-05-15 10:41:39,['888077'],12,,1
991941,10,2020-05-15 10:44:52,"['887939', '887942', '887940']",10,661289,3
991942,10,2020-05-15 10:44:52,"['887939', '887942', '887940']",10,661289,3
991985,0,2020-05-15 10:47:51,"['888102', '888101']",15,,2
991962,10,2020-05-15 10:52:15,"['888017', '887953', '888016', '888015']",7,661288,4
