,Case_ID,Activity,Timestamp,Items,Customers,Orders
4121,661250,I,2020-05-06 11:01:17,"['887747', '887748', '887755', '887746']",p,"['991896', '991898']"
4122,661250,I,2020-05-06 11:28:50,"['887747', '887748', '887755', '887746']",p,"['991896', '991898']"
4123,661250,I,2020-05-06 11:45:25,"['887747', '887748', '887755', '887746']",p,"['991896', '991898']"
4124,661250,J,2020-05-06 15:47:51,"['887747', '887748', '887755', '887746']",p,"['991896', '991898']"
4125,661251,G,2020-05-05 13:10:27,"['887712', '887740']",o,"['991890', '991895']"
4126,661251,H,2020-05-05 14:41:15,"['887712', '887740']",o,"['991890', '991895']"
4127,661251,J,2020-05-05 16:36:19,"['887712', '887740']",o,"['991890', '991895']"
4128,661252,G,2020-05-05 13:41:08,"['887819', '887750', '887753', '887751']",h,"['991915', '991897']"
4129,661252,H,2020-05-05 18:34:17,"['887819', '887750', '887753', '887751']",h,"['991915', '991897']"
4130,661252,J,2020-05-06 13:55:32,"['887819', '887750', '887753', '887751']",h,"['991915', '991897']"
4131,661253,G,2020-05-05 15:48:42,"['887728', '887769', '887768', '887796', '887738', '887729', '887725', '887794', '887795', '887736', '887604']",n,"['991909', '991903', '991894', '991865', '991893']"
4132,661253,H,2020-05-06 13:04:52,"['887728', '887769', '887768', '887796', '887738', '887729', '887725', '887794', '887795', '887736', '887604']",n,"['991909', '991903', '991894', '991865', '991893']"
4133,661253,J,2020-05-07 15:35:10,"['887728', '887769', '887768', '887796', '887738', '887729', '887725', '887794', '887795', '887736', '887604']",n,"['991909', '991903', '991894', '991865', '991893']"
4134,661254,G,2020-05-05 17:06:12,"['887698', '887700', '887830', '887877', '887829']",g,"['991887', '991918', '991927']"
4135,661254,H,2020-05-06 08:33:43,"['887698', '887700', '887830', '887877', '887829']",g,"['991887', '991918', '991927']"
4136,661254,J,2020-05-06 10:52:45,"['887698', '887700', '887830', '887877', '887829']",g,"['991887', '991918', '991927']"
4137,661255,G,2020-05-05 18:42:55,"['887862', '887867', '887764', '887766', '887864', '887865', '887765', '887866']",f,"['991925', '991902']"
4138,661255,H,2020-05-06 10:00:10,"['887862', '887867', '887764', '887766', '887864', '887865', '887765', '887866']",f,"['991925', '991902']"
4139,661255,J,2020-05-06 15:00:22,"['887862', '887867', '887764', '887766', '887864', '887865', '887765', '887866']",f,"['991925', '991902']"
4140,661256,G,2020-05-06 10:32:35,"['887774', '887835', '887777', '887775', '887833', '887778', '887812', '887772', '887776', '887832', '887837', '887810', '887773', '887771']",b,"['991912', '991904', '991919']"
4141,661256,H,2020-05-06 15:50:13,"['887774', '887835', '887777', '887775', '887833', '887778', '887812', '887772', '887776', '887832', '887837', '887810', '887773', '887771']",b,"['991912', '991904', '991919']"
4142,661256,J,2020-05-06 16:54:17,"['887774', '887835', '887777', '887775', '887833', '887778', '887812', '887772', '887776', '887832', '887837', '887810', '887773', '887771']",b,"['991912', '991904', '991919']"
4143,661257,G,2020-05-06 14:45:38,"['887824', '887871', '887792', '887870', '887793', '887687', '887791', '887790', '887873']",m,"['991926', '991884', '991916', '991908']"
4144,661257,H,2020-05-06 18:56:37,"['887824', '887871', '887792', '887870', '887793', '887687', '887791', '887790', '887873']",m,"['991926', '991884', '991916', '991908']"
4145,661257,J,2020-05-07 09:59:18,"['887824', '887871', '887792', '887870', '887793', '887687', '887791', '887790', '887873']",m,"['991926', '991884', '991916', '991908']"
4146,661258,G,2020-05-07 08:34:38,"['887704', '887814', '887853', '887854', '887852', '887780', '887813']",c,"['991923', '991913', '991888', '991905']"
4147,661258,H,2020-05-07 10:24:33,"['887704', '887814', '887853', '887854', '887852', '887780', '887813']",c,"['991923', '991913', '991888', '991905']"
4148,661258,J,2020-05-08 09:53:14,"['887704', '887814', '887853', '887854', '887852', '887780', '887813']",c,"['991923', '991913', '991888', '991905']"
4149,661259,G,2020-05-07 09:38:24,"['887818', '887816', '887817', '887798']",q,"['991914', '991910']"
4150,661259,H,2020-05-07 11:32:01,"['887818', '887816', '887817', '887798']",q,"['991914', '991910']"
4151,661259,J,2020-05-07 14:54:40,"['887818', '887816', '887817', '887798']",q,"['991914', '991910']"
4152,661260,G,2020-05-07 10:11:15,"['887857', '887839', '887858', '887856', '887840', '887838', '887859']",k,"['991924', '991920']"
4153,661260,H,2020-05-08 10:05:14,"['887857', '887839', '887858', '887856', '887840', '887838', '887859']",k,"['991924', '991920']"
4154,661260,J,2020-05-08 11:59:13,"['887857', '887839', '887858', '887856', '887840', '887838', '887859']",k,"['991924', '991920']"
4155,661261,G,2020-05-07 12:30:11,"['887825', '887923', '887924', '887789', '887788', '887785', '887826', '887828', '887827']",e,"['991936', '991917', '991907']"
4156,661261,H,2020-05-08 09:27:36,"['887825', '887923', '887924', '887789', '887788', '887785', '887826', '887828', '887827']",e,"['991936', '991917', '991907']"
4157,661261,J,2020-05-08 11:22:02,"['887825', '887923', '887924', '887789', '887788', '887785', '887826', '887828', '887827']",e,"['991936', '991917', '991907']"
4158,661262,G,2020-05-07 16:07:25,"['887893', '887918', '887843', '887845', '887891', '887892', '887894', '887844', '887921']",a,"['991930', '991935', '991921']"
4159,661262,H,2020-05-08 13:44:58,"['887893', '887918', '887843', '887845', '887891', '887892', '887894', '887844', '887921']",a,"['991930', '991935', '991921']"
4160,661262,J,2020-05-08 22:20:56,"['887893', '887918', '887843', '887845', '887891', '887892', '887894', '887844', '887921']",a,"['991930', '991935', '991921']"
4161,661263,G,2020-05-08 08:39:10,"['887743', '887935', '887781']",o,"['991906', '991939', '991895']"
4162,661263,H,2020-05-11 10:47:38,"['887743', '887935', '887781']",o,"['991906', '991939', '991895']"
4163,661263,I,2020-05-11 18:51:11,"['887743', '887935', '887781']",o,"['991906', '991939', '991895']"
4164,661263,J,2020-05-12 10:09:26,"['887743', '887935', '887781']",o,"['991906', '991939', '991895']"
4165,661264,G,2020-05-08 10:00:38,"['887937', '887851', '887850', '887936', '887849', '887848', '887847', '887956']",j,"['991940', '991922', '991945']"
4166,661264,H,2020-05-08 13:06:00,"['887937', '887851', '887850', '887936', '887849', '887848', '887847', '887956']",j,"['991940', '991922', '991945']"
4167,661264,J,2020-05-08 13:49:39,"['887937', '887851', '887850', '887936', '887849', '887848', '887847', '887956']",j,"['991940', '991922', '991945']"
4168,661265,G,2020-05-08 12:41:16,"['887897', '887767', '887899', '887900', '887901']",n,"['991903', '991932']"
4169,661265,H,2020-05-08 17:46:36,"['887897', '887767', '887899', '887900', '887901']",n,"['991903', '991932']"
4170,661265,J,2020-05-11 10:03:35,"['887897', '887767', '887899', '887900', '887901']",n,"['991903', '991932']"
4171,661266,G,2020-05-08 15:49:28,"['887903', '887752', '887904', '887820', '887902']",h,"['991915', '991933', '991897']"
4172,661266,H,2020-05-11 16:17:52,"['887903', '887752', '887904', '887820', '887902']",h,"['991915', '991933', '991897']"
4173,661266,J,2020-05-12 09:13:58,"['887903', '887752', '887904', '887820', '887902']",h,"['991915', '991933', '991897']"
4174,661267,G,2020-05-09 01:00:00,"['887890', '887888', '887885', '887889', '887884']",l,['991929']
4175,661267,H,2020-05-11 16:55:05,"['887890', '887888', '887885', '887889', '887884']",l,['991929']
4176,661267,J,2020-05-11 19:40:50,"['887890', '887888', '887885', '887889', '887884']",l,['991929']
4177,661268,G,2020-05-11 09:32:34,"['887907', '887913', '887912', '887908', '887927', '887802', '887960', '887805', '887799', '887910', '887911', '887959', '887925', '887917', '887961']",d,"['991937', '991934', '991911', '991947']"
4178,661268,H,2020-05-11 15:03:37,"['887907', '887913', '887912', '887908', '887927', '887802', '887960', '887805', '887799', '887910', '887911', '887959', '887925', '887917', '887961']",d,"['991937', '991934', '991911', '991947']"
4179,661268,I,2020-05-12 10:30:29,"['887907', '887913', '887912', '887908', '887927', '887802', '887960', '887805', '887799', '887910', '887911', '887959', '887925', '887917', '887961']",d,"['991937', '991934', '991911', '991947']"
4180,661268,I,2020-05-13 13:47:50,"['887907', '887913', '887912', '887908', '887927', '887802', '887960', '887805', '887799', '887910', '887911', '887959', '887925', '887917', '887961']",d,"['991937', '991934', '991911', '991947']"
4181,661268,J,2020-05-13 16:19:03,"['887907', '887913', '887912', '887908', '887927', '887802', '887960', '887805', '887799', '887910', '887911', '887959', '887925', '887917', '887961']",d,"['991937', '991934', '991911', '991947']"
4182,661269,G,2020-05-11 15:29:08,['887717'],i,['991891']
4183,661269,H,2020-05-12 14:56:36,['887717'],i,['991891']
4184,661269,J,2020-05-12 17:36:19,['887717'],i,['991891']
4185,661270,G,2020-05-11 16:40:31,"['887876', '887987', '887878', '887875', '887874', '887993', '887831', '887989']",g,"['991956', '991918', '991927']"
4186,661270,H,2020-05-12 12:27:11,"['887876', '887987', '887878', '887875', '887874', '887993', '887831', '887989']",g,"['991956', '991918', '991927']"
4187,661270,J,2020-05-12 15:24:10,"['887876', '887987', '887878', '887875', '887874', '887993', '887831', '887989']",g,"['991956', '991918', '991927']"
4188,661271,G,2020-05-12 09:23:35,"['887861', '887868', '887863']",f,['991925']
4189,661271,H,2020-05-12 10:39:09,"['887861', '887868', '887863']",f,['991925']
4190,661271,I,2020-05-13 09:49:56,"['887861', '887868', '887863']",f,['991925']
4191,661271,J,2020-05-13 11:21:23,"['887861', '887868', '887863']",f,['991925']
4192,661272,G,2020-05-12 10:18:13,"['887944', '887946', '887945', '887948', '887941', '887754']",p,"['991941', '991942', '991898']"
4193,661272,H,2020-05-13 10:42:21,"['887944', '887946', '887945', '887948', '887941', '887754']",p,"['991941', '991942', '991898']"
4194,661272,J,2020-05-14 08:56:32,"['887944', '887946', '887945', '887948', '887941', '887754']",p,"['991941', '991942', '991898']"
4195,661273,G,2020-05-12 11:03:11,"['887952', '887949', '887815', '887950', '887951']",q,"['991914', '991943', '991944']"
4196,661273,H,2020-05-12 15:32:22,"['887952', '887949', '887815', '887950', '887951']",q,"['991914', '991943', '991944']"
4197,661273,J,2020-05-13 08:40:30,"['887952', '887949', '887815', '887950', '887951']",q,"['991914', '991943', '991944']"
4198,661274,G,2020-05-12 11:48:31,"['887811', '887836', '888009', '888011', '888008', '888025', '888007', '887973']",b,"['991912', '991964', '991960', '991952', '991919']"
4199,661274,H,2020-05-13 11:32:33,"['887811', '887836', '888009', '888011', '888008', '888025', '888007', '887973']",b,"['991912', '991964', '991960', '991952', '991919']"
4200,661274,J,2020-05-14 09:10:58,"['887811', '887836', '888009', '888011', '888008', '888025', '888007', '887973']",b,"['991912', '991964', '991960', '991952', '991919']"
4201,661275,G,2020-05-12 14:16:35,"['887965', '887841', '887967', '887966', '887895', '887842']",k,"['991931', '991920', '991949']"
4202,661275,H,2020-05-12 16:16:09,"['887965', '887841', '887967', '887966', '887895', '887842']",k,"['991931', '991920', '991949']"
4203,661275,J,2020-05-12 18:40:33,"['887965', '887841', '887967', '887966', '887895', '887842']",k,"['991931', '991920', '991949']"
4204,661276,G,2020-05-12 15:28:37,['887928'],c,['991938']
4205,661276,H,2020-05-12 19:22:11,['887928'],c,['991938']
4206,661276,I,2020-05-13 08:44:35,['887928'],c,['991938']
4207,661276,J,2020-05-13 17:07:08,['887928'],c,['991938']
4208,661277,G,2020-05-12 15:56:07,['887786'],e,['991907']
4209,661277,H,2020-05-13 14:35:55,['887786'],e,['991907']
4210,661277,J,2020-05-13 17:14:48,['887786'],e,['991907']
4211,661278,G,2020-05-12 15:59:53,"['887978', '887977', '887883', '887919', '887882', '887881']",a,"['991953', '991928', '991935']"
4212,661278,H,2020-05-13 10:31:08,"['887978', '887977', '887883', '887919', '887882', '887881']",a,"['991953', '991928', '991935']"
4213,661278,J,2020-05-13 17:15:50,"['887978', '887977', '887883', '887919', '887882', '887881']",a,"['991953', '991928', '991935']"
4214,661279,G,2020-05-12 18:12:56,"['887969', '887846', '887938', '887955']",j,"['991940', '991922', '991950', '991945']"
4215,661279,H,2020-05-13 11:31:51,"['887969', '887846', '887938', '887955']",j,"['991940', '991922', '991950', '991945']"
4216,661279,J,2020-05-13 17:06:01,"['887969', '887846', '887938', '887955']",j,"['991940', '991922', '991950', '991945']"
4217,661280,G,2020-05-12 19:48:28,"['888005', '888004', '887998', '887783', '888002', '887929', '887932', '887931', '888000', '887963', '887962', '887964']",o,"['991906', '991958', '991948', '991959', '991939']"
4218,661280,H,2020-05-13 10:06:48,"['888005', '888004', '887998', '887783', '888002', '887929', '887932', '887931', '888000', '887963', '887962', '887964']",o,"['991906', '991958', '991948', '991959', '991939']"
4219,661280,I,2020-05-13 13:25:55,"['888005', '888004', '887998', '887783', '888002', '887929', '887932', '887931', '888000', '887963', '887962', '887964']",o,"['991906', '991958', '991948', '991959', '991939']"
4220,661280,J,2020-05-14 11:43:53,"['888005', '888004', '887998', '887783', '888002', '887929', '887932', '887931', '888000', '887963', '887962', '887964']",o,"['991906', '991958', '991948', '991959', '991939']"
4221,661281,G,2020-05-13 10:48:25,"['887971', '887898', '887970', '888058', '887730', '887733']",n,"['991893', '991932', '991951', '991972']"
4222,661281,H,2020-05-13 16:16:20,"['887971', '887898', '887970', '888058', '887730', '887733']",n,"['991893', '991932', '991951', '991972']"
4223,661281,J,2020-05-14 14:45:27,"['887971', '887898', '887970', '888058', '887730', '887733']",n,"['991893', '991932', '991951', '991972']"
4224,661282,G,2020-05-13 13:18:01,"['887984', '887986', '887958', '887887', '887985', '887982', '887886']",l,"['991955', '991946', '991929']"
4225,661282,H,2020-05-14 13:17:31,"['887984', '887986', '887958', '887887', '887985', '887982', '887886']",l,"['991955', '991946', '991929']"
4226,661282,J,2020-05-14 13:18:32,"['887984', '887986', '887958', '887887', '887985', '887982', '887886']",l,"['991955', '991946', '991929']"
4227,661283,G,2020-05-13 15:15:58,"['887994', '887905', '887995', '887997', '887996', '888026', '887915', '887909', '887926', '887800']",d,"['991957', '991965', '991937', '991934', '991911']"
4228,661283,H,2020-05-13 15:19:26,"['887994', '887905', '887995', '887997', '887996', '888026', '887915', '887909', '887926', '887800']",d,"['991957', '991965', '991937', '991934', '991911']"
4229,661283,J,2020-05-13 16:20:21,"['887994', '887905', '887995', '887997', '887996', '888026', '887915', '887909', '887926', '887800']",d,"['991957', '991965', '991937', '991934', '991911']"
4230,661284,G,2020-05-13 17:46:10,"['888012', '888013', '887763', '887822', '887821']",h,"['991915', '991901', '991961']"
4231,661284,H,2020-05-14 10:01:47,"['888012', '888013', '887763', '887822', '887821']",h,"['991915', '991901', '991961']"
4232,661284,J,2020-05-15 12:26:13,"['888012', '888013', '887763', '887822', '887821']",h,"['991915', '991901', '991961']"
4233,661285,G,2020-05-14 01:00:00,"['887979', '887980', '888047']",i,"['991970', '991954']"
4234,661285,H,2020-05-14 08:29:16,"['887979', '887980', '888047']",i,"['991970', '991954']"
4235,661285,J,2020-05-14 10:06:34,"['887979', '887980', '888047']",i,"['991970', '991954']"
4236,661286,G,2020-05-14 10:02:09,"['888037', '888061', '888035', '888038', '888064', '887809', '888022', '888063', '888059', '888024', '887770', '887834', '888010', '888039']",b,"['991973', '991912', '991968', '991964', '991960', '991904', '991919']"
4237,661286,H,2020-05-14 12:21:20,"['888037', '888061', '888035', '888038', '888064', '887809', '888022', '888063', '888059', '888024', '887770', '887834', '888010', '888039']",b,"['991973', '991912', '991968', '991964', '991960', '991904', '991919']"
4238,661286,J,2020-05-15 13:02:11,"['888037', '888061', '888035', '888038', '888064', '887809', '888022', '888063', '888059', '888024', '887770', '887834', '888010', '888039']",b,"['991973', '991912', '991968', '991964', '991960', '991904', '991919']"
